cosf(x*y)+cosf(z*w)+cosf(t*v)>sinf(x*y)+sinf(z*w)+sinf(t*v)
x
begin data
-5.71412,3.54134
-4.79643,1.99428
-4.79643,1.99428
-4.79643,1.99427
-4.28227,0.846742
-3.69497,1.25266
-3.69497,1.25266
-3.69496,1.25268
-3.25643,2.47476
-3.07444,2.96797
-3.05573,3.0132
-5.5189,3.55967
-2.71461,3.54935
-2.81635,3.45474
-2.59017,3.57913
-2.47267,3.5189
-2.47267,3.5189
-2.47267,3.5189
-2.46317,3.51036
-2.1671,3.0009
-2.1671,3.0009
-2.1671,3.0009
-1.7407,1.79506
-1.7407,1.79506
-1.7407,1.79506
-1.7407,1.79506
-1.7407,1.79506
-1.7407,1.79506
-1.7407,1.79506
-1.7407,1.79506
-1.7407,1.79506
-1.7407,1.79506
-1.7407,1.79506
-1.7407,1.79506
-1.7407,1.79506
-1.7407,1.79506
-1.7407,1.79505
-1.7407,1.79505
-1.7061,1.69683
-1.69383,1.66256
-1.64474,1.52908
-1.61799,1.45909
-1.61799,1.45909
-1.61799,1.45909
-1.61799,1.45909
-1.61799,1.45909
-1.61799,1.45909
-1.61799,1.45909
-1.60572,1.42772
-1.60136,1.41672
-1.58396,1.37333
-1.57447,1.35013
-1.57447,1.35013
-1.57447,1.35013
-1.57447,1.35013
-1.57447,1.35013
-1.57447,1.35013
-1.57447,1.35013
-1.52538,1.23548
-1.50797,1.19714
-1.43834,1.05728
-1.40038,0.990872
-1.40038,0.990871
-1.40038,0.990871
-1.40038,0.990871
-1.40038,0.990871
-1.40038,0.990871
-1.40038,0.99087
-1.37363,0.948537
-1.36788,0.939947
-1.36607,0.937279
-1.36607,0.937277
-1.36607,0.937276
-1.36414,0.934443
-1.32618,0.883029
-1.30549,0.858428
-1.30549,0.858428
-1.30549,0.858428
-1.30549,0.858428
-1.30549,0.858428
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858427
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858425
-1.30549,0.858425
-1.30549,0.858425
-1.30549,0.858426
-1.30549,0.858425
-1.30549,0.858428
-1.30549,0.858427
-1.30549,0.858426
-4.36121,0.948801
-1.30549,0.858425
-4.36122,0.948812
-1.30549,0.858426
-1.30549,0.858425
-1.30549,0.858426
-1.30549,0.858425
-1.30549,0.858427
-1.30549,0.858426
-1.30549,0.858425
-1.30548,0.858418
-1.29469,0.846567
-1.29469,0.846566
-1.29469,0.846565
-1.30549,0.858427
-1.30549,0.858426
-1.30549,0.858425
-1.30549,0.858427
-1.30549,0.858426
-1.30549,0.858425
-1.375,0.95062
-1.375,0.950619
-1.375,0.950617
-1.30549,0.858426
-1.30549,0.858425
-1.30549,0.858424
-1.35714,0.924371
-1.35714,0.924369
-1.35714,0.924368
-4.36122,0.948814
-1.30549,0.858428
-1.06231,0.762978
-1.61799,1.45909
-1.57447,1.35013
-1.40038,0.99087
-1.55614,1.30624
-2.10803,2.85296
-4.31559,0.885537
-1.61799,1.45909
-1.57447,1.35013
-1.40038,0.99087
-0.368104,2.18252
-0.498653,1.79851
-1.02085,0.78329
-1.30549,0.858426
-1.30549,0.858426
-1.30549,0.858426
-1.36122,0.930213
-1.39527,0.982496
-1.53147,1.2492
-1.60449,1.42461
-1.60405,1.42351
-1.60231,1.41911
-1.59646,1.40438
-1.59471,1.40002
-1.58775,1.3827
-1.56744,1.33315
-1.56158,1.31914
-1.53815,1.2644
-1.52047,1.22454
-1.51873,1.22069
-1.51177,1.20539
-1.48834,1.15547
-1.48137,1.1411
-1.45352,1.08584
-1.42009,1.02444
-1.41362,1.0132
-1.38773,0.970388
-1.37095,0.944513
-1.37,0.943095
-1.3662,0.937474
-1.35343,0.919135
-1.34964,0.913858
-1.33446,0.893551
-1.32035,0.875842
-1.31828,0.873341
-1.31,0.86358
-0.919273,0.876986
-1.0415,0.771846
-1.53042,1.24681
-1.7061,1.69683
-1.69383,1.66256
-1.64474,1.52908
-1.60572,1.42772
-1.60136,1.41672
-1.58396,1.37333
-1.52538,1.23548
-1.50797,1.19714
-1.43834,1.05728
-1.37363,0.948536
-1.36414,0.934442
-1.32618,0.883027
-0.456218,1.92168
-0.618016,1.47085
-1.26521,0.817675
-1.60572,1.42772
